journal,year,volume,issue,article,SI,DOI,event,date
Biomimetics,2021,6,2,27,"
(This article belongs to the Special Issue Biomimetic Architectural and Urban Design)",https://doi.org/10.3390/biomimetics6020027,Published,2021-04-27
Biomimetics,2021,6,2,28,Normal Issue,https://doi.org/10.3390/biomimetics6020028,Received,2021-03-19
Biomimetics,2021,6,2,28,Normal Issue,https://doi.org/10.3390/biomimetics6020028,Revised,2021-04-25
Biomimetics,2021,6,2,28,Normal Issue,https://doi.org/10.3390/biomimetics6020028,Accepted,2021-04-29
Biomimetics,2021,6,2,28,Normal Issue,https://doi.org/10.3390/biomimetics6020028,Published,2021-05-07
Biomimetics,2021,6,2,29,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6020029,Received,2021-03-01
Biomimetics,2021,6,2,29,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6020029,Revised,2021-05-05
Biomimetics,2021,6,2,29,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6020029,Accepted,2021-05-11
Biomimetics,2021,6,2,29,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6020029,Published,2021-05-14
Biomimetics,2021,6,2,30,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications II)",https://doi.org/10.3390/biomimetics6020030,Received,2021-04-15
Biomimetics,2021,6,2,30,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications II)",https://doi.org/10.3390/biomimetics6020030,Revised,2021-05-07
Biomimetics,2021,6,2,30,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications II)",https://doi.org/10.3390/biomimetics6020030,Accepted,2021-05-14
Biomimetics,2021,6,2,30,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications II)",https://doi.org/10.3390/biomimetics6020030,Published,2021-05-18
Biomimetics,2021,6,2,31,Normal Issue,https://doi.org/10.3390/biomimetics6020031,Received,2021-04-06
Biomimetics,2021,6,2,31,Normal Issue,https://doi.org/10.3390/biomimetics6020031,Revised,2021-05-01
Biomimetics,2021,6,2,31,Normal Issue,https://doi.org/10.3390/biomimetics6020031,Accepted,2021-05-07
Biomimetics,2021,6,2,31,Normal Issue,https://doi.org/10.3390/biomimetics6020031,Published,2021-05-19
Biomimetics,2021,6,2,32,"
(This article belongs to the Special Issue Biomimetic Devices for Neuro-Inspired Applications)",https://doi.org/10.3390/biomimetics6020032,Received,2021-03-28
Biomimetics,2021,6,2,32,"
(This article belongs to the Special Issue Biomimetic Devices for Neuro-Inspired Applications)",https://doi.org/10.3390/biomimetics6020032,Revised,2021-05-20
Biomimetics,2021,6,2,32,"
(This article belongs to the Special Issue Biomimetic Devices for Neuro-Inspired Applications)",https://doi.org/10.3390/biomimetics6020032,Accepted,2021-05-25
Biomimetics,2021,6,2,32,"
(This article belongs to the Special Issue Biomimetic Devices for Neuro-Inspired Applications)",https://doi.org/10.3390/biomimetics6020032,Published,2021-05-26
Biomimetics,2021,6,2,33,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020033,Received,2021-04-26
Biomimetics,2021,6,2,33,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020033,Revised,2021-05-18
Biomimetics,2021,6,2,33,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020033,Accepted,2021-05-21
Biomimetics,2021,6,2,33,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020033,Published,2021-05-27
Biomimetics,2021,6,2,34,Normal Issue,https://doi.org/10.3390/biomimetics6020034,Received,2021-04-03
Biomimetics,2021,6,2,34,Normal Issue,https://doi.org/10.3390/biomimetics6020034,Revised,2021-05-21
Biomimetics,2021,6,2,34,Normal Issue,https://doi.org/10.3390/biomimetics6020034,Accepted,2021-05-26
Biomimetics,2021,6,2,34,Normal Issue,https://doi.org/10.3390/biomimetics6020034,Published,2021-05-27
Biomimetics,2021,6,2,35,"
(This article belongs to the Special Issue Mechanical Characterization of Biomaterials)",https://doi.org/10.3390/biomimetics6020035,Received,2021-05-16
Biomimetics,2021,6,2,35,"
(This article belongs to the Special Issue Mechanical Characterization of Biomaterials)",https://doi.org/10.3390/biomimetics6020035,Revised,2021-05-26
Biomimetics,2021,6,2,35,"
(This article belongs to the Special Issue Mechanical Characterization of Biomaterials)",https://doi.org/10.3390/biomimetics6020035,Accepted,2021-05-27
Biomimetics,2021,6,2,35,"
(This article belongs to the Special Issue Mechanical Characterization of Biomaterials)",https://doi.org/10.3390/biomimetics6020035,Published,2021-05-31
Biomimetics,2021,6,2,36,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020036,Received,2021-05-01
Biomimetics,2021,6,2,36,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020036,Revised,2021-05-22
Biomimetics,2021,6,2,36,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020036,Accepted,2021-05-24
Biomimetics,2021,6,2,36,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6020036,Published,2021-05-31
Biomimetics,2021,6,2,37,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6020037,Received,2021-04-16
Biomimetics,2021,6,2,37,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6020037,Revised,2021-05-17
Biomimetics,2021,6,2,37,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6020037,Accepted,2021-05-28
Biomimetics,2021,6,2,37,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6020037,Published,2021-06-01
Biomimetics,2021,6,2,38,Normal Issue,https://doi.org/10.3390/biomimetics6020038,Received,2021-04-30
Biomimetics,2021,6,2,38,Normal Issue,https://doi.org/10.3390/biomimetics6020038,Revised,2021-06-03
Biomimetics,2021,6,2,38,Normal Issue,https://doi.org/10.3390/biomimetics6020038,Accepted,2021-06-04
Biomimetics,2021,6,2,38,Normal Issue,https://doi.org/10.3390/biomimetics6020038,Published,2021-06-08
Biomimetics,2021,6,2,39,Normal Issue,https://doi.org/10.3390/biomimetics6020039,Received,2021-04-26
Biomimetics,2021,6,2,39,Normal Issue,https://doi.org/10.3390/biomimetics6020039,Revised,2021-05-27
Biomimetics,2021,6,2,39,Normal Issue,https://doi.org/10.3390/biomimetics6020039,Accepted,2021-06-07
Biomimetics,2021,6,2,39,Normal Issue,https://doi.org/10.3390/biomimetics6020039,Published,2021-06-09
Biomimetics,2021,6,2,40,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics6020040,Received,2021-05-24
Biomimetics,2021,6,2,40,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics6020040,Revised,2021-06-08
Biomimetics,2021,6,2,40,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics6020040,Accepted,2021-06-11
Biomimetics,2021,6,2,40,"
(This article belongs to the Special Issue Biomimetic Nanotechnology Vol. 2)",https://doi.org/10.3390/biomimetics6020040,Published,2021-06-16
Biomimetics,2021,6,2,41,Normal Issue,https://doi.org/10.3390/biomimetics6020041,Received,2021-04-16
Biomimetics,2021,6,2,41,Normal Issue,https://doi.org/10.3390/biomimetics6020041,Revised,2021-05-26
Biomimetics,2021,6,2,41,Normal Issue,https://doi.org/10.3390/biomimetics6020041,Accepted,2021-06-10
Biomimetics,2021,6,2,41,Normal Issue,https://doi.org/10.3390/biomimetics6020041,Published,2021-06-16
Biomimetics,2021,6,3,42,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6030042,Received,2021-05-11
Biomimetics,2021,6,3,42,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6030042,Revised,2021-06-08
Biomimetics,2021,6,3,42,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6030042,Accepted,2021-06-18
Biomimetics,2021,6,3,42,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6030042,Published,2021-06-22
Biomimetics,2021,6,3,43,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6030043,Received,2021-04-30
Biomimetics,2021,6,3,43,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6030043,Revised,2021-06-12
Biomimetics,2021,6,3,43,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6030043,Accepted,2021-06-17
Biomimetics,2021,6,3,43,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6030043,Published,2021-06-22
Biomimetics,2021,6,3,44,Normal Issue,https://doi.org/10.3390/biomimetics6030044,Received,2021-06-04
Biomimetics,2021,6,3,44,Normal Issue,https://doi.org/10.3390/biomimetics6030044,Revised,2021-06-20
Biomimetics,2021,6,3,44,Normal Issue,https://doi.org/10.3390/biomimetics6030044,Accepted,2021-06-30
Biomimetics,2021,6,3,44,Normal Issue,https://doi.org/10.3390/biomimetics6030044,Published,2021-07-05
Biomimetics,2021,6,3,45,Normal Issue,https://doi.org/10.3390/biomimetics6030045,Received,2021-05-30
Biomimetics,2021,6,3,45,Normal Issue,https://doi.org/10.3390/biomimetics6030045,Revised,2021-07-01
Biomimetics,2021,6,3,45,Normal Issue,https://doi.org/10.3390/biomimetics6030045,Accepted,2021-07-02
Biomimetics,2021,6,3,45,Normal Issue,https://doi.org/10.3390/biomimetics6030045,Published,2021-07-05
Biomimetics,2021,6,3,46,"
(This article belongs to the Special Issue Extreme Biomineralization and Extreme Biomimetics)",https://doi.org/10.3390/biomimetics6030046,Received,2021-03-22
Biomimetics,2021,6,3,46,"
(This article belongs to the Special Issue Extreme Biomineralization and Extreme Biomimetics)",https://doi.org/10.3390/biomimetics6030046,Revised,2021-05-29
Biomimetics,2021,6,3,46,"
(This article belongs to the Special Issue Extreme Biomineralization and Extreme Biomimetics)",https://doi.org/10.3390/biomimetics6030046,Accepted,2021-07-02
Biomimetics,2021,6,3,46,"
(This article belongs to the Special Issue Extreme Biomineralization and Extreme Biomimetics)",https://doi.org/10.3390/biomimetics6030046,Published,2021-07-12
Biomimetics,2021,6,3,47,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6030047,Received,2021-05-09
Biomimetics,2021,6,3,47,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6030047,Revised,2021-07-05
Biomimetics,2021,6,3,47,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6030047,Accepted,2021-07-09
Biomimetics,2021,6,3,47,"
(This article belongs to the Special Issue Bioinspired Intelligence II)",https://doi.org/10.3390/biomimetics6030047,Published,2021-07-14
Biomimetics,2021,6,3,48,Normal Issue,https://doi.org/10.3390/biomimetics6030048,Received,2021-05-11
Biomimetics,2021,6,3,48,Normal Issue,https://doi.org/10.3390/biomimetics6030048,Revised,2021-06-08
Biomimetics,2021,6,3,48,Normal Issue,https://doi.org/10.3390/biomimetics6030048,Accepted,2021-07-06
Biomimetics,2021,6,3,48,Normal Issue,https://doi.org/10.3390/biomimetics6030048,Published,2021-07-16
Biomimetics,2021,6,3,49,"
(This article belongs to the Special Issue Biomimetic Process and Pedagogy)",https://doi.org/10.3390/biomimetics6030049,Received,2021-06-08
Biomimetics,2021,6,3,49,"
(This article belongs to the Special Issue Biomimetic Process and Pedagogy)",https://doi.org/10.3390/biomimetics6030049,Revised,2021-07-29
Biomimetics,2021,6,3,49,"
(This article belongs to the Special Issue Biomimetic Process and Pedagogy)",https://doi.org/10.3390/biomimetics6030049,Accepted,2021-08-03
Biomimetics,2021,6,3,49,"
(This article belongs to the Special Issue Biomimetic Process and Pedagogy)",https://doi.org/10.3390/biomimetics6030049,Published,2021-08-04
Biomimetics,2021,6,3,50,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications II)",https://doi.org/10.3390/biomimetics6030050,Received,2021-06-29
Biomimetics,2021,6,3,50,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications II)",https://doi.org/10.3390/biomimetics6030050,Revised,2021-08-02
Biomimetics,2021,6,3,50,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications II)",https://doi.org/10.3390/biomimetics6030050,Accepted,2021-08-03
Biomimetics,2021,6,3,50,"
(This article belongs to the Special Issue Biomimetic Design and Techniques for Space Applications II)",https://doi.org/10.3390/biomimetics6030050,Published,2021-08-09
Biomimetics,2021,6,3,51,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6030051,Received,2021-06-30
Biomimetics,2021,6,3,51,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6030051,Revised,2021-08-20
Biomimetics,2021,6,3,51,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6030051,Accepted,2021-08-24
Biomimetics,2021,6,3,51,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6030051,Published,2021-08-26
Biomimetics,2021,6,3,52,Normal Issue,https://doi.org/10.3390/biomimetics6030052,Received,2021-07-23
Biomimetics,2021,6,3,52,Normal Issue,https://doi.org/10.3390/biomimetics6030052,Revised,2021-09-01
Biomimetics,2021,6,3,52,Normal Issue,https://doi.org/10.3390/biomimetics6030052,Accepted,2021-09-10
Biomimetics,2021,6,3,52,Normal Issue,https://doi.org/10.3390/biomimetics6030052,Published,2021-09-18
Biomimetics,2021,6,3,53,Normal Issue,https://doi.org/10.3390/biomimetics6030053,Received,2021-08-15
Biomimetics,2021,6,3,53,Normal Issue,https://doi.org/10.3390/biomimetics6030053,Revised,2021-09-02
Biomimetics,2021,6,3,53,Normal Issue,https://doi.org/10.3390/biomimetics6030053,Accepted,2021-09-16
Biomimetics,2021,6,3,53,Normal Issue,https://doi.org/10.3390/biomimetics6030053,Published,2021-09-21
Biomimetics,2021,6,4,54,"
(This article belongs to the Special Issue Aircraft Morphing Systems 2.0)",https://doi.org/10.3390/biomimetics6040054,Received,2021-08-30
Biomimetics,2021,6,4,54,"
(This article belongs to the Special Issue Aircraft Morphing Systems 2.0)",https://doi.org/10.3390/biomimetics6040054,Revised,2021-09-18
Biomimetics,2021,6,4,54,"
(This article belongs to the Special Issue Aircraft Morphing Systems 2.0)",https://doi.org/10.3390/biomimetics6040054,Accepted,2021-09-20
Biomimetics,2021,6,4,54,"
(This article belongs to the Special Issue Aircraft Morphing Systems 2.0)",https://doi.org/10.3390/biomimetics6040054,Published,2021-09-24
Biomimetics,2021,6,4,55,"
(This article belongs to the Special Issue Aircraft Morphing Systems 2.0)",https://doi.org/10.3390/biomimetics6040055,Received,2021-08-21
Biomimetics,2021,6,4,55,"
(This article belongs to the Special Issue Aircraft Morphing Systems 2.0)",https://doi.org/10.3390/biomimetics6040055,Revised,2021-09-16
Biomimetics,2021,6,4,55,"
(This article belongs to the Special Issue Aircraft Morphing Systems 2.0)",https://doi.org/10.3390/biomimetics6040055,Accepted,2021-09-19
Biomimetics,2021,6,4,55,"
(This article belongs to the Special Issue Aircraft Morphing Systems 2.0)",https://doi.org/10.3390/biomimetics6040055,Published,2021-09-26
Biomimetics,2021,6,4,56,Normal Issue,https://doi.org/10.3390/biomimetics6040056,Received,2021-08-01
Biomimetics,2021,6,4,56,Normal Issue,https://doi.org/10.3390/biomimetics6040056,Revised,2021-09-16
Biomimetics,2021,6,4,56,Normal Issue,https://doi.org/10.3390/biomimetics6040056,Accepted,2021-09-22
Biomimetics,2021,6,4,56,Normal Issue,https://doi.org/10.3390/biomimetics6040056,Published,2021-09-28
Biomimetics,2021,6,4,57,Normal Issue,https://doi.org/10.3390/biomimetics6040057,Received,2021-08-13
Biomimetics,2021,6,4,57,Normal Issue,https://doi.org/10.3390/biomimetics6040057,Revised,2021-09-17
Biomimetics,2021,6,4,57,Normal Issue,https://doi.org/10.3390/biomimetics6040057,Accepted,2021-09-22
Biomimetics,2021,6,4,57,Normal Issue,https://doi.org/10.3390/biomimetics6040057,Published,2021-09-30
Biomimetics,2021,6,4,58,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6040058,Received,2021-07-22
Biomimetics,2021,6,4,58,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6040058,Revised,2021-09-17
Biomimetics,2021,6,4,58,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6040058,Accepted,2021-09-30
Biomimetics,2021,6,4,58,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6040058,Published,2021-10-06
Biomimetics,2021,6,4,59,Normal Issue,https://doi.org/10.3390/biomimetics6040059,Received,2021-07-08
Biomimetics,2021,6,4,59,Normal Issue,https://doi.org/10.3390/biomimetics6040059,Revised,2021-10-02
Biomimetics,2021,6,4,59,Normal Issue,https://doi.org/10.3390/biomimetics6040059,Accepted,2021-10-05
Biomimetics,2021,6,4,59,Normal Issue,https://doi.org/10.3390/biomimetics6040059,Published,2021-10-07
Biomimetics,2021,6,4,60,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6040060,Received,2021-10-15
Biomimetics,2021,6,4,60,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6040060,Accepted,2021-10-15
Biomimetics,2021,6,4,60,"
(This article belongs to the Special Issue Bridging the Gap: From Biomechanics and Functional Morphology of Plants to Biomimetic Developments)",https://doi.org/10.3390/biomimetics6040060,Published,2021-10-18
Biomimetics,2021,6,4,61,Normal Issue,https://doi.org/10.3390/biomimetics6040061,Received,2021-08-26
Biomimetics,2021,6,4,61,Normal Issue,https://doi.org/10.3390/biomimetics6040061,Revised,2021-09-20
Biomimetics,2021,6,4,61,Normal Issue,https://doi.org/10.3390/biomimetics6040061,Accepted,2021-10-13
Biomimetics,2021,6,4,61,Normal Issue,https://doi.org/10.3390/biomimetics6040061,Published,2021-10-18
Biomimetics,2021,6,4,62,Normal Issue,https://doi.org/10.3390/biomimetics6040062,Received,2021-07-22
Biomimetics,2021,6,4,62,Normal Issue,https://doi.org/10.3390/biomimetics6040062,Revised,2021-10-06
Biomimetics,2021,6,4,62,Normal Issue,https://doi.org/10.3390/biomimetics6040062,Accepted,2021-10-14
Biomimetics,2021,6,4,62,Normal Issue,https://doi.org/10.3390/biomimetics6040062,Published,2021-10-20
Biomimetics,2021,6,4,63,Normal Issue,https://doi.org/10.3390/biomimetics6040063,Received,2021-09-20
Biomimetics,2021,6,4,63,Normal Issue,https://doi.org/10.3390/biomimetics6040063,Revised,2021-10-13
Biomimetics,2021,6,4,63,Normal Issue,https://doi.org/10.3390/biomimetics6040063,Accepted,2021-10-15
Biomimetics,2021,6,4,63,Normal Issue,https://doi.org/10.3390/biomimetics6040063,Published,2021-10-20
Biomimetics,2021,6,4,64,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6040064,Received,2021-09-13
Biomimetics,2021,6,4,64,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6040064,Revised,2021-10-27
Biomimetics,2021,6,4,64,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6040064,Accepted,2021-10-29
Biomimetics,2021,6,4,64,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6040064,Published,2021-11-16
Biomimetics,2021,6,4,65,"
(This article belongs to the Special Issue Biomimetic Additive Manufacturing)",https://doi.org/10.3390/biomimetics6040065,Received,2021-09-30
Biomimetics,2021,6,4,65,"
(This article belongs to the Special Issue Biomimetic Additive Manufacturing)",https://doi.org/10.3390/biomimetics6040065,Revised,2021-11-08
Biomimetics,2021,6,4,65,"
(This article belongs to the Special Issue Biomimetic Additive Manufacturing)",https://doi.org/10.3390/biomimetics6040065,Accepted,2021-11-15
Biomimetics,2021,6,4,65,"
(This article belongs to the Special Issue Biomimetic Additive Manufacturing)",https://doi.org/10.3390/biomimetics6040065,Published,2021-11-19
Biomimetics,2021,6,4,66,Normal Issue,https://doi.org/10.3390/biomimetics6040066,Received,2021-11-04
Biomimetics,2021,6,4,66,Normal Issue,https://doi.org/10.3390/biomimetics6040066,Revised,2021-11-22
Biomimetics,2021,6,4,66,Normal Issue,https://doi.org/10.3390/biomimetics6040066,Accepted,2021-11-22
Biomimetics,2021,6,4,66,Normal Issue,https://doi.org/10.3390/biomimetics6040066,Published,2021-11-24
Biomimetics,2021,6,4,67,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6040067,Received,2021-10-15
Biomimetics,2021,6,4,67,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6040067,Revised,2021-11-15
Biomimetics,2021,6,4,67,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6040067,Accepted,2021-11-26
Biomimetics,2021,6,4,67,"
(This article belongs to the Special Issue Biomimetic Buildings: Copying Nature for Energy Efficiency)",https://doi.org/10.3390/biomimetics6040067,Published,2021-11-29
Biomimetics,2021,6,4,68,"
(This article belongs to the Special Issue Fungal Architectures)",https://doi.org/10.3390/biomimetics6040068,Received,2021-11-01
Biomimetics,2021,6,4,68,"
(This article belongs to the Special Issue Fungal Architectures)",https://doi.org/10.3390/biomimetics6040068,Revised,2021-11-29
Biomimetics,2021,6,4,68,"
(This article belongs to the Special Issue Fungal Architectures)",https://doi.org/10.3390/biomimetics6040068,Accepted,2021-11-29
Biomimetics,2021,6,4,68,"
(This article belongs to the Special Issue Fungal Architectures)",https://doi.org/10.3390/biomimetics6040068,Published,2021-11-30
Biomimetics,2021,6,4,69,Normal Issue,https://doi.org/10.3390/biomimetics6040069,Received,2021-11-04
Biomimetics,2021,6,4,69,Normal Issue,https://doi.org/10.3390/biomimetics6040069,Revised,2021-12-08
Biomimetics,2021,6,4,69,Normal Issue,https://doi.org/10.3390/biomimetics6040069,Accepted,2021-12-09
Biomimetics,2021,6,4,69,Normal Issue,https://doi.org/10.3390/biomimetics6040069,Published,2021-12-10
Biomimetics,2021,6,4,70,"
(This article belongs to the Section Biomimetic Processing and Molecular Biomimetics)",https://doi.org/10.3390/biomimetics6040070,Received,2021-11-19
Biomimetics,2021,6,4,70,"
(This article belongs to the Section Biomimetic Processing and Molecular Biomimetics)",https://doi.org/10.3390/biomimetics6040070,Revised,2021-12-06
Biomimetics,2021,6,4,70,"
(This article belongs to the Section Biomimetic Processing and Molecular Biomimetics)",https://doi.org/10.3390/biomimetics6040070,Accepted,2021-12-09
Biomimetics,2021,6,4,70,"
(This article belongs to the Section Biomimetic Processing and Molecular Biomimetics)",https://doi.org/10.3390/biomimetics6040070,Published,2021-12-10
Biomimetics,2021,6,4,71,Normal Issue,https://doi.org/10.3390/biomimetics6040071,Received,2021-11-20
Biomimetics,2021,6,4,71,Normal Issue,https://doi.org/10.3390/biomimetics6040071,Revised,2021-12-06
Biomimetics,2021,6,4,71,Normal Issue,https://doi.org/10.3390/biomimetics6040071,Accepted,2021-12-09
Biomimetics,2021,6,4,71,Normal Issue,https://doi.org/10.3390/biomimetics6040071,Published,2021-12-13
Biomimetics,2021,6,4,72,Normal Issue,https://doi.org/10.3390/biomimetics6040072,Received,2021-11-12
Biomimetics,2021,6,4,72,Normal Issue,https://doi.org/10.3390/biomimetics6040072,Revised,2021-12-06
Biomimetics,2021,6,4,72,Normal Issue,https://doi.org/10.3390/biomimetics6040072,Accepted,2021-12-10
Biomimetics,2021,6,4,72,Normal Issue,https://doi.org/10.3390/biomimetics6040072,Published,2021-12-14
