journal,ISSN,volume,issue,narticles
metals,2075-4701,8,7,94
metals,2075-4701,8,8,89
metals,2075-4701,8,9,83
metals,2075-4701,8,10,125
metals,2075-4701,8,11,115
metals,2075-4701,8,12,111
metals,2075-4701,9,1,109
metals,2075-4701,9,2,160
metals,2075-4701,9,3,114
metals,2075-4701,9,4,98
metals,2075-4701,9,5,135
metals,2075-4701,9,6,100
metals,2075-4701,9,7,94
metals,2075-4701,9,8,104
metals,2075-4701,9,9,107
metals,2075-4701,9,10,111
metals,2075-4701,9,11,107
metals,2075-4701,9,12,120
metals,2075-4701,10,1,155
metals,2075-4701,10,2,141
metals,2075-4701,10,3,125
metals,2075-4701,10,4,131
metals,2075-4701,10,5,147
metals,2075-4701,10,6,147
metals,2075-4701,10,7,139
metals,2075-4701,10,8,124
metals,2075-4701,10,9,164
metals,2075-4701,10,10,127
metals,2075-4701,10,11,161
metals,2075-4701,10,12,139
metals,2075-4701,11,1,176
metals,2075-4701,11,2,199
metals,2075-4701,11,3,150
metals,2075-4701,11,4,148
metals,2075-4701,11,5,173
metals,2075-4701,11,6,150
metals,2075-4701,11,7,152
metals,2075-4701,11,8,183
metals,2075-4701,11,9,167
metals,2075-4701,11,10,166
metals,2075-4701,11,11,218
metals,2075-4701,11,12,183
metals,2075-4701,12,1,167
metals,2075-4701,12,2,200
metals,2075-4701,12,3,163
metals,2075-4701,12,4,168
metals,2075-4701,12,5,192
metals,2075-4701,12,6,167
metals,2075-4701,12,7,177
metals,2075-4701,12,8,164
metals,2075-4701,12,9,151
metals,2075-4701,12,10,225
metals,2075-4701,12,11,222
metals,2075-4701,12,12,195
metals,2075-4701,13,1,181
metals,2075-4701,13,2,259
metals,2075-4701,13,3,19
micromachines,2072-666X,8,1,30
micromachines,2072-666X,8,2,32
micromachines,2072-666X,8,3,31
micromachines,2072-666X,8,4,39
micromachines,2072-666X,8,5,33
micromachines,2072-666X,8,6,31
micromachines,2072-666X,8,7,33
micromachines,2072-666X,8,8,29
micromachines,2072-666X,8,9,28
micromachines,2072-666X,8,10,28
micromachines,2072-666X,8,11,26
micromachines,2072-666X,8,12,28
micromachines,2072-666X,9,1,40
micromachines,2072-666X,9,2,51
micromachines,2072-666X,9,3,47
micromachines,2072-666X,9,4,58
micromachines,2072-666X,9,5,58
micromachines,2072-666X,9,6,58
micromachines,2072-666X,9,7,54
micromachines,2072-666X,9,8,52
micromachines,2072-666X,9,9,56
micromachines,2072-666X,9,10,63
micromachines,2072-666X,9,11,72
micromachines,2072-666X,9,12,72
micromachines,2072-666X,10,1,75
micromachines,2072-666X,10,2,83
micromachines,2072-666X,10,3,56
micromachines,2072-666X,10,4,63
micromachines,2072-666X,10,5,71
micromachines,2072-666X,10,6,78
micromachines,2072-666X,10,7,65
micromachines,2072-666X,10,8,61
micromachines,2072-666X,10,9,74
micromachines,2072-666X,10,10,88
micromachines,2072-666X,10,11,80
micromachines,2072-666X,10,12,93
micromachines,2072-666X,11,1,111
micromachines,2072-666X,11,2,122
micromachines,2072-666X,11,3,105
micromachines,2072-666X,11,4,112
micromachines,2072-666X,11,5,88
micromachines,2072-666X,11,6,87
micromachines,2072-666X,11,7,82
micromachines,2072-666X,11,8,76
micromachines,2072-666X,11,9,99
micromachines,2072-666X,11,10,68
micromachines,2072-666X,11,11,74
micromachines,2072-666X,11,12,108
micromachines,2072-666X,12,1,98
micromachines,2072-666X,12,2,128
micromachines,2072-666X,12,3,120
micromachines,2072-666X,12,4,120
micromachines,2072-666X,12,5,120
micromachines,2072-666X,12,6,142
micromachines,2072-666X,12,7,120
micromachines,2072-666X,12,8,153
micromachines,2072-666X,12,9,135
micromachines,2072-666X,12,10,136
micromachines,2072-666X,12,11,161
micromachines,2072-666X,12,12,160
micromachines,2072-666X,13,1,143
micromachines,2072-666X,13,2,198
micromachines,2072-666X,13,3,150
micromachines,2072-666X,13,4,151
micromachines,2072-666X,13,5,172
micromachines,2072-666X,13,6,165
micromachines,2072-666X,13,7,179
micromachines,2072-666X,13,8,208
micromachines,2072-666X,13,9,189
micromachines,2072-666X,13,10,244
micromachines,2072-666X,13,11,237
micromachines,2072-666X,13,12,224
micromachines,2072-666X,14,1,231
micromachines,2072-666X,14,2,263
micromachines,2072-666X,14,3,19
microorganisms,2076-2607,5,1,13
microorganisms,2076-2607,5,2,21
microorganisms,2076-2607,5,3,29
microorganisms,2076-2607,5,4,19
microorganisms,2076-2607,6,1,27
microorganisms,2076-2607,6,2,28
microorganisms,2076-2607,6,3,40
microorganisms,2076-2607,6,4,33
microorganisms,2076-2607,7,1,26
microorganisms,2076-2607,7,2,35
microorganisms,2076-2607,7,3,31
microorganisms,2076-2607,7,4,20
microorganisms,2076-2607,7,5,40
microorganisms,2076-2607,7,6,31
microorganisms,2076-2607,7,7,29
microorganisms,2076-2607,7,8,61
microorganisms,2076-2607,7,9,98
microorganisms,2076-2607,7,10,106
microorganisms,2076-2607,7,11,105
microorganisms,2076-2607,7,12,131
microorganisms,2076-2607,8,1,143
microorganisms,2076-2607,8,2,169
microorganisms,2076-2607,8,3,149
microorganisms,2076-2607,8,4,158
microorganisms,2076-2607,8,5,171
microorganisms,2076-2607,8,6,173
microorganisms,2076-2607,8,7,130
microorganisms,2076-2607,8,8,161
microorganisms,2076-2607,8,9,199
microorganisms,2076-2607,8,10,174
microorganisms,2076-2607,8,11,217
microorganisms,2076-2607,8,12,211
microorganisms,2076-2607,9,1,204
microorganisms,2076-2607,9,2,260
microorganisms,2076-2607,9,3,205
microorganisms,2076-2607,9,4,212
microorganisms,2076-2607,9,5,228
microorganisms,2076-2607,9,6,235
microorganisms,2076-2607,9,7,200
microorganisms,2076-2607,9,8,248
microorganisms,2076-2607,9,9,210
microorganisms,2076-2607,9,10,176
microorganisms,2076-2607,9,11,231
microorganisms,2076-2607,9,12,218
microorganisms,2076-2607,10,1,196
microorganisms,2076-2607,10,2,288
microorganisms,2076-2607,10,3,185
microorganisms,2076-2607,10,4,166
microorganisms,2076-2607,10,5,240
microorganisms,2076-2607,10,6,181
microorganisms,2076-2607,10,7,222
microorganisms,2076-2607,10,8,208
microorganisms,2076-2607,10,9,189
microorganisms,2076-2607,10,10,216
microorganisms,2076-2607,10,11,215
microorganisms,2076-2607,10,12,212
microorganisms,2076-2607,11,1,229
microorganisms,2076-2607,11,2,310
microorganisms,2076-2607,11,3,20
minerals,2075-163X,7,1,15
minerals,2075-163X,7,2,16
minerals,2075-163X,7,3,15
minerals,2075-163X,7,4,18
minerals,2075-163X,7,5,21
minerals,2075-163X,7,6,21
minerals,2075-163X,7,7,22
minerals,2075-163X,7,8,23
minerals,2075-163X,7,9,25
minerals,2075-163X,7,10,26
minerals,2075-163X,7,11,27
minerals,2075-163X,7,12,22
minerals,2075-163X,8,1,31
minerals,2075-163X,8,2,46
minerals,2075-163X,8,3,43
minerals,2075-163X,8,4,53
minerals,2075-163X,8,5,47
minerals,2075-163X,8,6,42
minerals,2075-163X,8,7,48
minerals,2075-163X,8,8,50
minerals,2075-163X,8,9,56
minerals,2075-163X,8,10,57
minerals,2075-163X,8,11,67
minerals,2075-163X,8,12,62
minerals,2075-163X,9,1,66
minerals,2075-163X,9,2,69
minerals,2075-163X,9,3,64
minerals,2075-163X,9,4,55
minerals,2075-163X,9,5,73
minerals,2075-163X,9,6,57
minerals,2075-163X,9,7,71
minerals,2075-163X,9,8,47
minerals,2075-163X,9,9,65
minerals,2075-163X,9,10,80
minerals,2075-163X,9,11,69
minerals,2075-163X,9,12,75
minerals,2075-163X,10,1,85
minerals,2075-163X,10,2,118
minerals,2075-163X,10,3,89
minerals,2075-163X,10,4,93
minerals,2075-163X,10,5,99
minerals,2075-163X,10,6,94
minerals,2075-163X,10,7,68
minerals,2075-163X,10,8,81
minerals,2075-163X,10,9,109
minerals,2075-163X,10,10,95
minerals,2075-163X,10,11,112
minerals,2075-163X,10,12,103
minerals,2075-163X,11,1,94
minerals,2075-163X,11,2,135
minerals,2075-163X,11,3,105
minerals,2075-163X,11,4,103
minerals,2075-163X,11,5,110
minerals,2075-163X,11,6,111
minerals,2075-163X,11,7,130
minerals,2075-163X,11,8,123
minerals,2075-163X,11,9,116
minerals,2075-163X,11,10,124
minerals,2075-163X,11,11,148
minerals,2075-163X,11,12,140
minerals,2075-163X,12,1,107
minerals,2075-163X,12,2,168
minerals,2075-163X,12,3,114
minerals,2075-163X,12,4,106
minerals,2075-163X,12,5,163
minerals,2075-163X,12,6,125
minerals,2075-163X,12,7,134
minerals,2075-163X,12,8,144
minerals,2075-163X,12,9,118
minerals,2075-163X,12,10,157
minerals,2075-163X,12,11,141
minerals,2075-163X,12,12,159
minerals,2075-163X,13,1,130
minerals,2075-163X,13,2,168
minerals,2075-163X,13,3,11
molecules,1420-3049,22,1,185
molecules,1420-3049,22,2,154
molecules,1420-3049,22,3,163
molecules,1420-3049,22,4,174
molecules,1420-3049,22,5,174
molecules,1420-3049,22,6,171
molecules,1420-3049,22,7,209
molecules,1420-3049,22,8,149
molecules,1420-3049,22,9,186
molecules,1420-3049,22,10,225
molecules,1420-3049,22,11,232
molecules,1420-3049,22,12,242
molecules,1420-3049,23,1,219
molecules,1420-3049,23,2,290
molecules,1420-3049,23,3,199
molecules,1420-3049,23,4,277
molecules,1420-3049,23,5,253
molecules,1420-3049,23,6,259
molecules,1420-3049,23,7,338
molecules,1420-3049,23,8,252
molecules,1420-3049,23,9,317
molecules,1420-3049,23,10,324
molecules,1420-3049,23,11,322
molecules,1420-3049,23,12,335
molecules,1420-3049,24,1,214
molecules,1420-3049,24,2,162
molecules,1420-3049,24,3,278
molecules,1420-3049,24,4,170
molecules,1420-3049,24,5,176
molecules,1420-3049,24,6,190
molecules,1420-3049,24,7,255
molecules,1420-3049,24,8,196
molecules,1420-3049,24,9,201
molecules,1420-3049,24,10,185
molecules,1420-3049,24,11,167
molecules,1420-3049,24,12,152
molecules,1420-3049,24,13,171
molecules,1420-3049,24,14,160
molecules,1420-3049,24,15,180
molecules,1420-3049,24,16,163
molecules,1420-3049,24,17,188
molecules,1420-3049,24,18,207
molecules,1420-3049,24,19,216
molecules,1420-3049,24,20,180
molecules,1420-3049,24,21,200
molecules,1420-3049,24,22,190
molecules,1420-3049,24,23,221
molecules,1420-3049,24,24,209
molecules,1420-3049,25,1,238
molecules,1420-3049,25,2,192
molecules,1420-3049,25,3,334
molecules,1420-3049,25,4,253
molecules,1420-3049,25,5,240
molecules,1420-3049,25,6,218
molecules,1420-3049,25,7,285
molecules,1420-3049,25,8,244
molecules,1420-3049,25,9,263
molecules,1420-3049,25,10,196
molecules,1420-3049,25,11,256
molecules,1420-3049,25,12,235
molecules,1420-3049,25,13,150
molecules,1420-3049,25,14,209
molecules,1420-3049,25,15,245
molecules,1420-3049,25,16,206
molecules,1420-3049,25,17,269
molecules,1420-3049,25,18,319
molecules,1420-3049,25,19,239
molecules,1420-3049,25,20,277
molecules,1420-3049,25,21,351
molecules,1420-3049,25,22,265
molecules,1420-3049,25,23,293
molecules,1420-3049,25,24,280
molecules,1420-3049,26,1,248
molecules,1420-3049,26,2,268
molecules,1420-3049,26,3,256
molecules,1420-3049,26,4,425
molecules,1420-3049,26,5,299
molecules,1420-3049,26,6,319
molecules,1420-3049,26,7,289
molecules,1420-3049,26,8,296
molecules,1420-3049,26,9,432
molecules,1420-3049,26,10,230
molecules,1420-3049,26,11,417
molecules,1420-3049,26,12,296
molecules,1420-3049,26,13,331
molecules,1420-3049,26,14,282
molecules,1420-3049,26,15,318
molecules,1420-3049,26,16,405
molecules,1420-3049,26,17,316
molecules,1420-3049,26,18,297
molecules,1420-3049,26,19,365
molecules,1420-3049,26,20,235
molecules,1420-3049,26,21,431
molecules,1420-3049,26,22,307
molecules,1420-3049,26,23,350
molecules,1420-3049,26,24,297
molecules,1420-3049,27,1,330
molecules,1420-3049,27,2,251
molecules,1420-3049,27,3,567
molecules,1420-3049,27,4,307
molecules,1420-3049,27,5,296
molecules,1420-3049,27,6,284
molecules,1420-3049,27,7,340
molecules,1420-3049,27,8,231
molecules,1420-3049,27,9,438
molecules,1420-3049,27,10,315
molecules,1420-3049,27,11,288
molecules,1420-3049,27,12,316
molecules,1420-3049,27,13,361
molecules,1420-3049,27,14,344
molecules,1420-3049,27,15,380
molecules,1420-3049,27,16,307
molecules,1420-3049,27,17,386
molecules,1420-3049,27,18,396
molecules,1420-3049,27,19,637
molecules,1420-3049,27,20,368
molecules,1420-3049,27,21,519
molecules,1420-3049,27,22,450
molecules,1420-3049,27,23,526
molecules,1420-3049,27,24,431
molecules,1420-3049,28,1,462
molecules,1420-3049,28,2,451
molecules,1420-3049,28,3,603
molecules,1420-3049,28,4,484
molecules,1420-3049,28,5,81
nanomaterials,2079-4991,7,1,22
nanomaterials,2079-4991,7,2,27
nanomaterials,2079-4991,7,3,22
nanomaterials,2079-4991,7,4,21
nanomaterials,2079-4991,7,5,25
nanomaterials,2079-4991,7,6,33
nanomaterials,2079-4991,7,7,44
nanomaterials,2079-4991,7,8,37
nanomaterials,2079-4991,7,9,51
nanomaterials,2079-4991,7,10,63
nanomaterials,2079-4991,7,11,60
nanomaterials,2079-4991,7,12,55
nanomaterials,2079-4991,8,1,53
nanomaterials,2079-4991,8,2,75
nanomaterials,2079-4991,8,3,51
nanomaterials,2079-4991,8,4,90
nanomaterials,2079-4991,8,5,86
nanomaterials,2079-4991,8,6,94
nanomaterials,2079-4991,8,7,112
nanomaterials,2079-4991,8,8,71
nanomaterials,2079-4991,8,9,112
nanomaterials,2079-4991,8,10,121
nanomaterials,2079-4991,8,11,97
nanomaterials,2079-4991,8,12,109
nanomaterials,2079-4991,9,1,131
nanomaterials,2079-4991,9,2,180
nanomaterials,2079-4991,9,3,173
nanomaterials,2079-4991,9,4,174
nanomaterials,2079-4991,9,5,148
nanomaterials,2079-4991,9,6,106
nanomaterials,2079-4991,9,7,145
nanomaterials,2079-4991,9,8,126
nanomaterials,2079-4991,9,9,162
nanomaterials,2079-4991,9,10,160
nanomaterials,2079-4991,9,11,139
nanomaterials,2079-4991,9,12,153
nanomaterials,2079-4991,10,1,181
nanomaterials,2079-4991,10,2,219
nanomaterials,2079-4991,10,3,197
nanomaterials,2079-4991,10,4,220
nanomaterials,2079-4991,10,5,193
nanomaterials,2079-4991,10,6,237
nanomaterials,2079-4991,10,7,180
nanomaterials,2079-4991,10,8,193
nanomaterials,2079-4991,10,9,275
nanomaterials,2079-4991,10,10,195
nanomaterials,2079-4991,10,11,232
nanomaterials,2079-4991,10,12,252
nanomaterials,2079-4991,11,1,254
nanomaterials,2079-4991,11,2,303
nanomaterials,2079-4991,11,3,269
nanomaterials,2079-4991,11,4,233
nanomaterials,2079-4991,11,5,296
nanomaterials,2079-4991,11,6,273
nanomaterials,2079-4991,11,7,240
nanomaterials,2079-4991,11,8,285
nanomaterials,2079-4991,11,9,311
nanomaterials,2079-4991,11,10,306
nanomaterials,2079-4991,11,11,390
nanomaterials,2079-4991,11,12,303
nanomaterials,2079-4991,12,1,176
nanomaterials,2079-4991,12,2,120
nanomaterials,2079-4991,12,3,282
nanomaterials,2079-4991,12,4,147
nanomaterials,2079-4991,12,5,165
nanomaterials,2079-4991,12,6,143
nanomaterials,2079-4991,12,7,206
nanomaterials,2079-4991,12,8,146
nanomaterials,2079-4991,12,9,229
nanomaterials,2079-4991,12,10,168
nanomaterials,2079-4991,12,11,164
nanomaterials,2079-4991,12,12,178
nanomaterials,2079-4991,12,13,192
nanomaterials,2079-4991,12,14,195
nanomaterials,2079-4991,12,15,219
nanomaterials,2079-4991,12,16,159
nanomaterials,2079-4991,12,17,196
nanomaterials,2079-4991,12,18,172
nanomaterials,2079-4991,12,19,289
nanomaterials,2079-4991,12,20,166
nanomaterials,2079-4991,12,21,214
nanomaterials,2079-4991,12,22,181
nanomaterials,2079-4991,12,23,242
nanomaterials,2079-4991,12,24,152
nanomaterials,2079-4991,13,1,219
nanomaterials,2079-4991,13,2,151
nanomaterials,2079-4991,13,3,250
nanomaterials,2079-4991,13,4,165
nanomaterials,2079-4991,13,5,31
nutrients,2072-6643,9,1,87
nutrients,2072-6643,9,2,94
nutrients,2072-6643,9,3,134
nutrients,2072-6643,9,4,107
nutrients,2072-6643,9,5,107
nutrients,2072-6643,9,6,109
nutrients,2072-6643,9,7,149
nutrients,2072-6643,9,8,125
nutrients,2072-6643,9,9,127
nutrients,2072-6643,9,10,118
nutrients,2072-6643,9,11,112
nutrients,2072-6643,9,12,102
nutrients,2072-6643,10,1,110
nutrients,2072-6643,10,2,149
nutrients,2072-6643,10,3,125
nutrients,2072-6643,10,4,142
nutrients,2072-6643,10,5,130
nutrients,2072-6643,10,6,141
nutrients,2072-6643,10,7,155
nutrients,2072-6643,10,8,175
nutrients,2072-6643,10,9,207
nutrients,2072-6643,10,10,228
nutrients,2072-6643,10,11,257
nutrients,2072-6643,10,12,195
nutrients,2072-6643,11,1,209
nutrients,2072-6643,11,2,274
nutrients,2072-6643,11,3,224
nutrients,2072-6643,11,4,233
nutrients,2072-6643,11,5,254
nutrients,2072-6643,11,6,242
nutrients,2072-6643,11,7,264
nutrients,2072-6643,11,8,259
nutrients,2072-6643,11,9,300
nutrients,2072-6643,11,10,290
nutrients,2072-6643,11,11,289
nutrients,2072-6643,11,12,239
nutrients,2072-6643,12,1,273
nutrients,2072-6643,12,2,318
nutrients,2072-6643,12,3,289
nutrients,2072-6643,12,4,323
nutrients,2072-6643,12,5,339
nutrients,2072-6643,12,6,359
nutrients,2072-6643,12,7,264
nutrients,2072-6643,12,8,324
nutrients,2072-6643,12,9,410
nutrients,2072-6643,12,10,322
nutrients,2072-6643,12,11,376
nutrients,2072-6643,12,12,314
nutrients,2072-6643,13,1,280
nutrients,2072-6643,13,2,430
nutrients,2072-6643,13,3,332
nutrients,2072-6643,13,4,345
nutrients,2072-6643,13,5,352
nutrients,2072-6643,13,6,386
nutrients,2072-6643,13,7,355
nutrients,2072-6643,13,8,422
nutrients,2072-6643,13,9,396
nutrients,2072-6643,13,10,371
nutrients,2072-6643,13,11,518
nutrients,2072-6643,13,12,380
nutrients,2072-6643,14,1,231
nutrients,2072-6643,14,2,168
nutrients,2072-6643,14,3,324
nutrients,2072-6643,14,4,191
nutrients,2072-6643,14,5,212
nutrients,2072-6643,14,6,191
nutrients,2072-6643,14,7,214
nutrients,2072-6643,14,8,151
nutrients,2072-6643,14,9,307
nutrients,2072-6643,14,10,189
nutrients,2072-6643,14,11,182
nutrients,2072-6643,14,12,195
nutrients,2072-6643,14,13,224
nutrients,2072-6643,14,14,221
nutrients,2072-6643,14,15,248
nutrients,2072-6643,14,16,202
nutrients,2072-6643,14,17,219
nutrients,2072-6643,14,18,211
nutrients,2072-6643,14,19,338
nutrients,2072-6643,14,20,221
nutrients,2072-6643,14,21,267
nutrients,2072-6643,14,22,236
nutrients,2072-6643,14,23,253
nutrients,2072-6643,14,24,208
nutrients,2072-6643,15,1,252
nutrients,2072-6643,15,2,225
nutrients,2072-6643,15,3,318
nutrients,2072-6643,15,4,268
nutrients,2072-6643,15,5,41
pathogens,2076-0817,6,1,13
pathogens,2076-0817,6,2,13
pathogens,2076-0817,6,3,18
pathogens,2076-0817,6,4,24
pathogens,2076-0817,7,1,32
pathogens,2076-0817,7,2,24
pathogens,2076-0817,7,3,19
pathogens,2076-0817,7,4,23
pathogens,2076-0817,8,1,41
pathogens,2076-0817,8,2,46
pathogens,2076-0817,8,3,70
pathogens,2076-0817,8,4,144
pathogens,2076-0817,9,1,70
pathogens,2076-0817,9,2,83
pathogens,2076-0817,9,3,88
pathogens,2076-0817,9,4,76
pathogens,2076-0817,9,5,95
pathogens,2076-0817,9,6,102
pathogens,2076-0817,9,7,82
pathogens,2076-0817,9,8,74
pathogens,2076-0817,9,9,105
pathogens,2076-0817,9,10,85
pathogens,2076-0817,9,11,119
pathogens,2076-0817,9,12,100
pathogens,2076-0817,10,1,85
pathogens,2076-0817,10,2,168
pathogens,2076-0817,10,3,131
pathogens,2076-0817,10,4,114
pathogens,2076-0817,10,5,133
pathogens,2076-0817,10,6,149
pathogens,2076-0817,10,7,133
pathogens,2076-0817,10,8,155
pathogens,2076-0817,10,9,154
pathogens,2076-0817,10,10,128
pathogens,2076-0817,10,11,178
pathogens,2076-0817,10,12,122
pathogens,2076-0817,11,1,109
pathogens,2076-0817,11,2,169
pathogens,2076-0817,11,3,101
pathogens,2076-0817,11,4,104
pathogens,2076-0817,11,5,126
pathogens,2076-0817,11,6,102
pathogens,2076-0817,11,7,109
pathogens,2076-0817,11,8,131
pathogens,2076-0817,11,9,115
pathogens,2076-0817,11,10,152
pathogens,2076-0817,11,11,173
pathogens,2076-0817,11,12,168
pathogens,2076-0817,12,1,149
pathogens,2076-0817,12,2,206
pathogens,2076-0817,12,3,12
pharmaceuticals,1424-8247,10,1,32
pharmaceuticals,1424-8247,10,2,25
pharmaceuticals,1424-8247,10,3,19
pharmaceuticals,1424-8247,10,4,21
pharmaceuticals,1424-8247,11,1,30
pharmaceuticals,1424-8247,11,2,30
pharmaceuticals,1424-8247,11,3,29
pharmaceuticals,1424-8247,11,4,49
pharmaceuticals,1424-8247,12,1,45
pharmaceuticals,1424-8247,12,2,54
pharmaceuticals,1424-8247,12,3,41
pharmaceuticals,1424-8247,12,4,46
pharmaceuticals,1424-8247,13,1,18
pharmaceuticals,1424-8247,13,2,15
pharmaceuticals,1424-8247,13,3,19
pharmaceuticals,1424-8247,13,4,26
pharmaceuticals,1424-8247,13,5,26
pharmaceuticals,1424-8247,13,6,31
pharmaceuticals,1424-8247,13,7,21
pharmaceuticals,1424-8247,13,8,44
pharmaceuticals,1424-8247,13,9,63
pharmaceuticals,1424-8247,13,10,64
pharmaceuticals,1424-8247,13,11,90
pharmaceuticals,1424-8247,13,12,68
pharmaceuticals,1424-8247,14,1,74
pharmaceuticals,1424-8247,14,2,100
pharmaceuticals,1424-8247,14,3,112
pharmaceuticals,1424-8247,14,4,98
pharmaceuticals,1424-8247,14,5,106
pharmaceuticals,1424-8247,14,6,106
pharmaceuticals,1424-8247,14,7,105
pharmaceuticals,1424-8247,14,8,131
pharmaceuticals,1424-8247,14,9,113
pharmaceuticals,1424-8247,14,10,118
pharmaceuticals,1424-8247,14,11,141
pharmaceuticals,1424-8247,14,12,134
pharmaceuticals,1424-8247,15,1,108
pharmaceuticals,1424-8247,15,2,153
pharmaceuticals,1424-8247,15,3,124
pharmaceuticals,1424-8247,15,4,107
pharmaceuticals,1424-8247,15,5,154
pharmaceuticals,1424-8247,15,6,121
pharmaceuticals,1424-8247,15,7,138
pharmaceuticals,1424-8247,15,8,130
pharmaceuticals,1424-8247,15,9,128
pharmaceuticals,1424-8247,15,10,140
pharmaceuticals,1424-8247,15,11,139
pharmaceuticals,1424-8247,15,12,147
pharmaceuticals,1424-8247,16,1,133
pharmaceuticals,1424-8247,16,2,194
pharmaceuticals,1424-8247,16,3,13
pharmaceutics,1999-4923,9,1,11
pharmaceutics,1999-4923,9,2,10
pharmaceutics,1999-4923,9,3,15
pharmaceutics,1999-4923,9,4,23
pharmaceutics,1999-4923,10,1,36
pharmaceutics,1999-4923,10,2,35
pharmaceutics,1999-4923,10,3,91
pharmaceutics,1999-4923,10,4,126
pharmaceutics,1999-4923,11,1,48
pharmaceutics,1999-4923,11,2,50
pharmaceutics,1999-4923,11,3,47
pharmaceutics,1999-4923,11,4,50
pharmaceutics,1999-4923,11,5,53
pharmaceutics,1999-4923,11,6,48
pharmaceutics,1999-4923,11,7,63
pharmaceutics,1999-4923,11,8,65
pharmaceutics,1999-4923,11,9,63
pharmaceutics,1999-4923,11,10,61
pharmaceutics,1999-4923,11,11,71
pharmaceutics,1999-4923,11,12,70
pharmaceutics,1999-4923,12,1,85
pharmaceutics,1999-4923,12,2,110
pharmaceutics,1999-4923,12,3,100
pharmaceutics,1999-4923,12,4,97
pharmaceutics,1999-4923,12,5,90
pharmaceutics,1999-4923,12,6,114
pharmaceutics,1999-4923,12,7,94
pharmaceutics,1999-4923,12,8,92
pharmaceutics,1999-4923,12,9,122
pharmaceutics,1999-4923,12,10,96
pharmaceutics,1999-4923,12,11,130
pharmaceutics,1999-4923,12,12,117
pharmaceutics,1999-4923,13,1,126
pharmaceutics,1999-4923,13,2,169
pharmaceutics,1999-4923,13,3,139
pharmaceutics,1999-4923,13,4,155
pharmaceutics,1999-4923,13,5,175
pharmaceutics,1999-4923,13,6,156
pharmaceutics,1999-4923,13,7,183
pharmaceutics,1999-4923,13,8,219
pharmaceutics,1999-4923,13,9,205
pharmaceutics,1999-4923,13,10,212
pharmaceutics,1999-4923,13,11,244
pharmaceutics,1999-4923,13,12,218
pharmaceutics,1999-4923,14,1,218
pharmaceutics,1999-4923,14,2,251
pharmaceutics,1999-4923,14,3,216
pharmaceutics,1999-4923,14,4,202
pharmaceutics,1999-4923,14,5,226
pharmaceutics,1999-4923,14,6,195
pharmaceutics,1999-4923,14,7,214
pharmaceutics,1999-4923,14,8,229
pharmaceutics,1999-4923,14,9,228
pharmaceutics,1999-4923,14,10,276
pharmaceutics,1999-4923,14,11,291
pharmaceutics,1999-4923,14,12,300
pharmaceutics,1999-4923,15,1,304
pharmaceutics,1999-4923,15,2,410
pharmaceutics,1999-4923,15,3,23
photonics,2304-6732,4,1,19
photonics,2304-6732,4,2,19
photonics,2304-6732,4,3,5
photonics,2304-6732,4,4,7
photonics,2304-6732,5,1,5
photonics,2304-6732,5,2,9
photonics,2304-6732,5,3,15
photonics,2304-6732,5,4,29
photonics,2304-6732,6,1,34
photonics,2304-6732,6,2,40
photonics,2304-6732,6,3,26
photonics,2304-6732,6,4,28
photonics,2304-6732,7,1,22
photonics,2304-6732,7,2,22
photonics,2304-6732,7,3,34
photonics,2304-6732,7,4,56
photonics,2304-6732,8,1,24
photonics,2304-6732,8,2,37
photonics,2304-6732,8,3,26
photonics,2304-6732,8,4,47
photonics,2304-6732,8,5,37
photonics,2304-6732,8,6,60
photonics,2304-6732,8,7,58
photonics,2304-6732,8,8,54
photonics,2304-6732,8,9,61
photonics,2304-6732,8,10,53
photonics,2304-6732,8,11,65
photonics,2304-6732,8,12,70
photonics,2304-6732,9,1,49
photonics,2304-6732,9,2,73
photonics,2304-6732,9,3,82
photonics,2304-6732,9,4,67
photonics,2304-6732,9,5,93
photonics,2304-6732,9,6,70
photonics,2304-6732,9,7,72
photonics,2304-6732,9,8,88
photonics,2304-6732,9,9,75
photonics,2304-6732,9,10,116
photonics,2304-6732,9,11,100
photonics,2304-6732,9,12,120
photonics,2304-6732,10,1,97
photonics,2304-6732,10,2,130
photonics,2304-6732,10,3,15
plants,2223-7747,6,1,14
plants,2223-7747,6,2,10
plants,2223-7747,6,3,17
plants,2223-7747,6,4,24
plants,2223-7747,7,1,23
plants,2223-7747,7,2,24
plants,2223-7747,7,3,28
plants,2223-7747,7,4,36
plants,2223-7747,8,1,24
plants,2223-7747,8,2,25
plants,2223-7747,8,3,28
plants,2223-7747,8,4,32
plants,2223-7747,8,5,30
plants,2223-7747,8,6,48
plants,2223-7747,8,7,57
plants,2223-7747,8,8,50
plants,2223-7747,8,9,60
plants,2223-7747,8,10,82
plants,2223-7747,8,11,89
plants,2223-7747,8,12,91
plants,2223-7747,9,1,128
plants,2223-7747,9,2,158
plants,2223-7747,9,3,120
plants,2223-7747,9,4,144
plants,2223-7747,9,5,118
plants,2223-7747,9,6,134
plants,2223-7747,9,7,122
plants,2223-7747,9,8,129
plants,2223-7747,9,9,197
plants,2223-7747,9,10,155
plants,2223-7747,9,11,222
plants,2223-7747,9,12,188
plants,2223-7747,10,1,185
plants,2223-7747,10,2,236
plants,2223-7747,10,3,189
plants,2223-7747,10,4,210
plants,2223-7747,10,5,212
plants,2223-7747,10,6,228
